Ticker,Sector,ETF_Ref,Score,Senales,Precio,Target_1pct,Stop,RR,Absorcion_Vol,RS_vs_ETF,RS_ETF_vs_SPY,Ret_5d_pct,Squeeze_Ratio,Gap_pct,PC_Ratio,TradingView
CCL,Consumer Cyclical,XLY,2,squeeze + gap,25.14,25.39,25.01,2.0,,,,,0.506,2.31,,https://www.tradingview.com/chart/?symbol=CCL
IVZ,Financial Services,XLF,2,squeeze + gap,23.76,24.0,23.64,2.0,,,,,0.54,1.95,,https://www.tradingview.com/chart/?symbol=IVZ
IP,Consumer Cyclical,XLY,2,gap + opciones,37.91,38.29,37.72,2.0,,,,,,1.6,0.257,https://www.tradingview.com/chart/?symbol=IP
IFF,Basic Materials,XLB,2,rs + gap,71.25,71.96,70.89,2.0,,1.038,1.005,3.67,,3.17,,https://www.tradingview.com/chart/?symbol=IFF
LIN,Basic Materials,XLB,2,rs + opciones,498.83,503.82,496.34,2.0,,1.037,1.005,3.59,,,0.171,https://www.tradingview.com/chart/?symbol=LIN
LW,Consumer Defensive,XLP,2,squeeze + gap,40.38,40.78,40.18,2.0,,,,,0.59,1.28,,https://www.tradingview.com/chart/?symbol=LW
LKQ,Consumer Cyclical,XLY,2,gap + opciones,29.16,29.45,29.01,2.0,,,,,,1.32,0.289,https://www.tradingview.com/chart/?symbol=LKQ
LUV,Industrials,XLI,2,squeeze + gap,40.9,41.31,40.69,2.0,,,,,0.517,1.62,,https://www.tradingview.com/chart/?symbol=LUV
LVS,Consumer Cyclical,XLY,2,gap + opciones,54.99,55.53,54.71,2.0,,,,,,1.51,0.044,https://www.tradingview.com/chart/?symbol=LVS
MHK,Consumer Cyclical,XLY,2,squeeze + opciones,104.23,105.27,103.71,2.0,,,,,0.51,,0.043,https://www.tradingview.com/chart/?symbol=MHK
MCD,Consumer Cyclical,XLY,2,squeeze + opciones,329.83,333.13,328.18,2.0,,,,,0.472,,0.115,https://www.tradingview.com/chart/?symbol=MCD
LYB,Basic Materials,XLB,2,rs + opciones,72.62,73.35,72.26,2.0,,1.079,1.005,7.79,,,0.253,https://www.tradingview.com/chart/?symbol=LYB
MTD,Healthcare,XLV,2,gap + opciones,1216.31,1228.48,1210.23,2.0,,,,,,1.41,0.226,https://www.tradingview.com/chart/?symbol=MTD
MPC,Energy,XLE,2,squeeze + opciones,233.21,235.54,232.04,2.0,,,,,0.569,,0.188,https://www.tradingview.com/chart/?symbol=MPC
OXY,Energy,XLE,2,squeeze + opciones,58.02,58.6,57.73,2.0,,,,,0.579,,0.14,https://www.tradingview.com/chart/?symbol=OXY
PNR,Industrials,XLI,2,squeeze + opciones,89.22,90.11,88.77,2.0,,,,,0.583,,0.321,https://www.tradingview.com/chart/?symbol=PNR
POOL,Industrials,XLI,2,squeeze + opciones,207.88,209.96,206.84,2.0,,,,,0.483,,0.337,https://www.tradingview.com/chart/?symbol=POOL
PPG,Basic Materials,XLB,2,squeeze + opciones,103.8,104.84,103.28,2.0,,,,,0.474,,0.326,https://www.tradingview.com/chart/?symbol=PPG
PRU,Financial Services,XLF,2,squeeze + gap,94.43,95.37,93.95,2.0,,,,,0.564,1.44,,https://www.tradingview.com/chart/?symbol=PRU
RCL,Consumer Cyclical,XLY,2,squeeze + opciones,283.95,286.79,282.53,2.0,,,,,0.478,,0.191,https://www.tradingview.com/chart/?symbol=RCL
RF,Financial Services,XLF,2,squeeze + gap,25.35,25.61,25.23,2.0,,,,,0.586,1.46,,https://www.tradingview.com/chart/?symbol=RF
STX,Technology,XLK,2,rs + opciones,411.55,415.67,409.49,2.0,,1.071,1.001,6.63,,,0.499,https://www.tradingview.com/chart/?symbol=STX
SYY,Consumer Defensive,XLP,2,squeeze + opciones,85.03,85.88,84.6,2.0,,,,,0.574,,0.172,https://www.tradingview.com/chart/?symbol=SYY
TFC,Financial Services,XLF,2,squeeze + opciones,44.57,45.02,44.35,2.0,,,,,0.557,,0.159,https://www.tradingview.com/chart/?symbol=TFC
TRGP,Energy,XLE,2,squeeze + opciones,242.49,244.91,241.28,2.0,,,,,0.511,,0.303,https://www.tradingview.com/chart/?symbol=TRGP
TSN,Consumer Defensive,XLP,2,rs + opciones,62.4,63.03,62.09,2.0,,1.035,1.014,4.34,,,0.019,https://www.tradingview.com/chart/?symbol=TSN
UAL,Industrials,XLI,2,squeeze + gap,91.96,92.88,91.5,2.0,,,,,0.397,3.75,,https://www.tradingview.com/chart/?symbol=UAL
UBER,Technology,XLK,2,rs + gap,78.68,79.47,78.29,2.0,,1.055,1.001,4.95,,3.66,,https://www.tradingview.com/chart/?symbol=UBER
UPS,Industrials,XLI,2,squeeze + gap,97.96,98.94,97.48,2.0,,,,,0.391,1.27,,https://www.tradingview.com/chart/?symbol=UPS
VLO,Energy,XLE,2,squeeze + opciones,236.71,239.08,235.53,2.0,,,,,0.555,,0.206,https://www.tradingview.com/chart/?symbol=VLO
VRSN,Technology,XLK,2,rs + opciones,243.45,245.88,242.23,2.0,,1.038,1.001,3.27,,,0.243,https://www.tradingview.com/chart/?symbol=VRSN
WM,Industrials,XLI,2,squeeze + opciones,237.38,239.76,236.2,2.0,,,,,0.572,,0.146,https://www.tradingview.com/chart/?symbol=WM
WYNN,Consumer Cyclical,XLY,2,gap + opciones,104.81,105.85,104.28,2.0,,,,,,1.42,0.145,https://www.tradingview.com/chart/?symbol=WYNN
