Ticker,Sector,ETF_Ref,Score,Senales,Precio,Target_1pct,Stop,RR,Absorcion_Vol,RS_vs_ETF,RS_ETF_vs_SPY,Ret_5d_pct,Squeeze_Ratio,Gap_pct,PC_Ratio,TradingView
LRCX,Technology,XLK,2,rs + gap,375.55,379.3,373.67,2.0,,1.076,1.029,14.79,,5.0,,https://www.tradingview.com/chart/?symbol=LRCX
MS,Financial Services,XLF,2,gap + opciones,220.49,222.69,219.39,2.0,,,,,,3.02,0.088,https://www.tradingview.com/chart/?symbol=MS
NEM,Basic Materials,XLB,2,rs + opciones,108.61,109.7,108.07,2.0,,1.099,1.027,17.07,,,0.198,https://www.tradingview.com/chart/?symbol=NEM
ORCL,Technology,XLK,2,squeeze + opciones,189.8,191.7,188.86,2.0,,,,,0.485,,0.471,https://www.tradingview.com/chart/?symbol=ORCL
MHK,Consumer Cyclical,XLY,2,rs + opciones,112.65,113.78,112.09,2.0,,1.059,1.008,10.71,,,0.037,https://www.tradingview.com/chart/?symbol=MHK
PCAR,Industrials,XLI,2,squeeze + opciones,121.26,122.47,120.65,2.0,,,,,0.514,,0.028,https://www.tradingview.com/chart/?symbol=PCAR
QCOM,Technology,XLK,2,gap + opciones,220.02,222.23,218.92,2.0,,,,,,6.66,0.238,https://www.tradingview.com/chart/?symbol=QCOM
RL,Consumer Cyclical,XLY,2,rs + opciones,411.0,415.11,408.94,2.0,,1.045,1.008,9.18,,,0.441,https://www.tradingview.com/chart/?symbol=RL
RCL,Consumer Cyclical,XLY,2,rs + opciones,317.14,320.31,315.55,2.0,,1.129,1.008,18.01,,,0.131,https://www.tradingview.com/chart/?symbol=RCL
ROL,Consumer Cyclical,XLY,2,squeeze + opciones,47.05,47.52,46.81,2.0,,,,,0.54,,0.027,https://www.tradingview.com/chart/?symbol=ROL
TEL,Technology,XLK,2,squeeze + opciones,217.74,219.92,216.65,2.0,,,,,0.544,,0.207,https://www.tradingview.com/chart/?symbol=TEL
YUM,Consumer Cyclical,XLY,2,gap + opciones,157.37,158.94,156.58,2.0,,,,,,2.64,0.314,https://www.tradingview.com/chart/?symbol=YUM
ZBRA,Technology,XLK,2,gap + opciones,241.33,243.74,240.12,2.0,,,,,,5.57,0.295,https://www.tradingview.com/chart/?symbol=ZBRA
