Ticker,Sector,ETF_Ref,Score,Senales,Precio,Target_1pct,Stop,RR,Absorcion_Vol,RS_vs_ETF,RS_ETF_vs_SPY,Ret_5d_pct,Squeeze_Ratio,Gap_pct,PC_Ratio,TradingView
DE,Industrials,XLI,2,squeeze + gap,597.95,603.93,594.96,2.0,,,,,0.554,2.82,,https://www.tradingview.com/chart/?symbol=DE
BBWI,Consumer Cyclical,XLY,2,gap + opciones,18.53,18.72,18.44,2.0,,,,,,4.09,0.163,https://www.tradingview.com/chart/?symbol=BBWI
AMZN,Consumer Cyclical,XLY,2,gap + opciones,220.6,222.81,219.5,2.0,,,,,,4.76,1.157,https://www.tradingview.com/chart/?symbol=AMZN
AMD,Technology,XLK,2,rs + gap,228.47,230.75,227.33,2.0,,1.036,1.021,8.69,,4.85,,https://www.tradingview.com/chart/?symbol=AMD
APTV,Consumer Cyclical,XLY,2,gap + opciones,60.39,60.99,60.09,2.0,,,,,,5.5,0.207,https://www.tradingview.com/chart/?symbol=APTV
AXON,Industrials,XLI,2,gap + opciones,402.45,406.48,400.44,2.0,,,,,,7.55,0.18,https://www.tradingview.com/chart/?symbol=AXON
APH,Technology,XLK,2,gap + opciones,132.6,133.93,131.94,2.0,,,,,,5.94,0.486,https://www.tradingview.com/chart/?symbol=APH
ANET,Technology,XLK,2,rs + gap,142.16,143.58,141.45,2.0,,1.085,1.021,13.86,,7.0,,https://www.tradingview.com/chart/?symbol=ANET
HAS,Consumer Cyclical,XLY,2,gap + opciones,92.61,93.54,92.15,2.0,,,,,,2.85,0.265,https://www.tradingview.com/chart/?symbol=HAS
GWW,Industrials,XLI,2,gap + opciones,1136.05,1147.41,1130.37,2.0,,,,,,2.32,0.173,https://www.tradingview.com/chart/?symbol=GWW
GRMN,Technology,XLK,2,gap + opciones,249.39,251.88,248.14,2.0,,,,,,3.71,0.36,https://www.tradingview.com/chart/?symbol=GRMN
GPN,Industrials,XLI,2,gap + opciones,66.36,67.02,66.03,2.0,,,,,,5.26,0.419,https://www.tradingview.com/chart/?symbol=GPN
GOOGL,Communication Services,XLC,2,gap + opciones,316.85,320.02,315.27,2.0,,,,,,4.91,0.327,https://www.tradingview.com/chart/?symbol=GOOGL
GNRC,Industrials,XLI,2,squeeze + gap,201.25,203.26,200.24,2.0,,,,,0.458,4.66,,https://www.tradingview.com/chart/?symbol=GNRC
GLW,Technology,XLK,2,rs + gap,157.98,159.56,157.19,2.0,,1.058,1.021,10.96,,5.68,,https://www.tradingview.com/chart/?symbol=GLW
GEN,Technology,XLK,2,gap + opciones,19.58,19.78,19.48,2.0,,,,,,2.97,0.198,https://www.tradingview.com/chart/?symbol=GEN
GE,Industrials,XLI,2,gap + opciones,306.18,309.24,304.65,2.0,,,,,,7.39,0.431,https://www.tradingview.com/chart/?symbol=GE
FITB,Financial Services,XLF,2,squeeze + gap,49.14,49.63,48.89,2.0,,,,,0.578,2.97,,https://www.tradingview.com/chart/?symbol=FITB
FICO,Technology,XLK,2,squeeze + gap,1123.0,1134.23,1117.38,2.0,,,,,0.512,3.41,,https://www.tradingview.com/chart/?symbol=FICO
IT,Technology,XLK,2,squeeze + gap,153.65,155.19,152.89,2.0,,,,,0.594,2.25,,https://www.tradingview.com/chart/?symbol=IT
J,Industrials,XLI,2,squeeze + gap,131.16,132.48,130.51,2.0,,,,,0.586,2.68,,https://www.tradingview.com/chart/?symbol=J
IVZ,Financial Services,XLF,2,gap + opciones,23.95,24.19,23.83,2.0,,,,,,4.96,0.265,https://www.tradingview.com/chart/?symbol=IVZ
HPE,Technology,XLK,2,squeeze + gap,25.08,25.33,24.95,2.0,,,,,0.542,2.92,,https://www.tradingview.com/chart/?symbol=HPE
IP,Consumer Cyclical,XLY,2,squeeze + gap,36.58,36.95,36.4,2.0,,,,,0.575,6.51,,https://www.tradingview.com/chart/?symbol=IP
LULU,Consumer Cyclical,XLY,2,squeeze + gap,160.48,162.08,159.68,2.0,,,,,0.519,4.77,,https://www.tradingview.com/chart/?symbol=LULU
MDT,Healthcare,XLV,2,gap + opciones,87.92,88.8,87.48,2.0,,,,,,1.67,0.127,https://www.tradingview.com/chart/?symbol=MDT
META,Communication Services,XLC,2,gap + opciones,596.12,602.08,593.14,2.0,,,,,,5.33,0.854,https://www.tradingview.com/chart/?symbol=META
MHK,Consumer Cyclical,XLY,2,gap + opciones,103.9,104.94,103.38,2.0,,,,,,7.81,0.104,https://www.tradingview.com/chart/?symbol=MHK
MNST,Consumer Defensive,XLP,2,gap + opciones,75.37,76.12,74.99,2.0,,,,,,2.85,0.202,https://www.tradingview.com/chart/?symbol=MNST
MPWR,Technology,XLK,2,rs + gap,1267.23,1279.9,1260.89,2.0,,1.079,1.021,13.2,,5.16,,https://www.tradingview.com/chart/?symbol=MPWR
MSCI,Financial Services,XLF,2,gap + opciones,566.65,572.32,563.82,2.0,,,,,,1.56,0.424,https://www.tradingview.com/chart/?symbol=MSCI
MTB,Financial Services,XLF,2,squeeze + gap,218.48,220.66,217.38,2.0,,,,,0.527,3.08,,https://www.tradingview.com/chart/?symbol=MTB
MTD,Healthcare,XLV,2,gap + opciones,1317.28,1330.45,1310.69,2.0,,,,,,3.46,0.297,https://www.tradingview.com/chart/?symbol=MTD
MU,Technology,XLK,2,rs + squeeze,402.48,406.5,400.46,2.0,,1.043,1.021,9.41,0.552,,,https://www.tradingview.com/chart/?symbol=MU
NEM,Basic Materials,XLB,2,gap + opciones,117.21,118.38,116.62,2.0,,,,,,5.86,0.28,https://www.tradingview.com/chart/?symbol=NEM
JBL,Technology,XLK,2,squeeze + gap,284.46,287.3,283.04,2.0,,,,,0.523,3.35,,https://www.tradingview.com/chart/?symbol=JBL
KEYS,Technology,XLK,2,rs + gap,315.88,319.04,314.3,2.0,,1.039,1.021,8.98,,4.04,,https://www.tradingview.com/chart/?symbol=KEYS
KEY,Financial Services,XLF,2,gap + opciones,21.23,21.44,21.12,2.0,,,,,,3.06,0.193,https://www.tradingview.com/chart/?symbol=KEY
LRCX,Technology,XLK,2,rs + squeeze,244.33,246.77,243.11,2.0,,1.049,1.021,10.05,0.548,,,https://www.tradingview.com/chart/?symbol=LRCX
HD,Consumer Cyclical,XLY,2,gap + opciones,336.6,339.96,334.91,2.0,,,,,,4.55,0.352,https://www.tradingview.com/chart/?symbol=HD
ON,Technology,XLK,2,gap + opciones,66.8,67.47,66.47,2.0,,,,,,5.82,0.374,https://www.tradingview.com/chart/?symbol=ON
ODFL,Industrials,XLI,2,gap + opciones,204.98,207.02,203.95,2.0,,,,,,2.96,0.485,https://www.tradingview.com/chart/?symbol=ODFL
NXPI,Technology,XLK,2,gap + opciones,202.72,204.75,201.71,2.0,,,,,,5.41,0.338,https://www.tradingview.com/chart/?symbol=NXPI
NVDA,Technology,XLK,2,gap + opciones,180.89,182.7,179.99,2.0,,,,,,3.57,0.687,https://www.tradingview.com/chart/?symbol=NVDA
NKE,Consumer Cyclical,XLY,2,gap + opciones,43.42,43.85,43.2,2.0,,,,,,2.86,0.374,https://www.tradingview.com/chart/?symbol=NKE
PKG,Consumer Cyclical,XLY,2,squeeze + gap,209.31,211.4,208.26,2.0,,,,,0.594,2.34,,https://www.tradingview.com/chart/?symbol=PKG
PCAR,Industrials,XLI,2,gap + opciones,122.86,124.08,122.24,2.0,,,,,,1.78,0.27,https://www.tradingview.com/chart/?symbol=PCAR
ORCL,Technology,XLK,2,gap + opciones,144.89,146.34,144.17,2.0,,,,,,4.98,0.43,https://www.tradingview.com/chart/?symbol=ORCL
ROK,Industrials,XLI,2,gap + opciones,387.3,391.17,385.36,2.0,,,,,,4.26,0.186,https://www.tradingview.com/chart/?symbol=ROK
SNPS,Technology,XLK,2,squeeze + gap,408.08,412.16,406.03,2.0,,,,,0.595,3.54,,https://www.tradingview.com/chart/?symbol=SNPS
STE,Healthcare,XLV,2,gap + opciones,223.22,225.45,222.11,2.0,,,,,,2.3,0.304,https://www.tradingview.com/chart/?symbol=STE
SPGI,Financial Services,XLF,2,gap + opciones,441.31,445.72,439.1,2.0,,,,,,1.76,0.181,https://www.tradingview.com/chart/?symbol=SPGI
STT,Financial Services,XLF,2,gap + opciones,134.63,135.98,133.96,2.0,,,,,,2.43,0.368,https://www.tradingview.com/chart/?symbol=STT
PTC,Technology,XLK,2,squeeze + gap,145.52,146.98,144.79,2.0,,,,,0.565,1.85,,https://www.tradingview.com/chart/?symbol=PTC
PWR,Industrials,XLI,2,squeeze + gap,569.89,575.59,567.04,2.0,,,,,0.524,3.19,,https://www.tradingview.com/chart/?symbol=PWR
PFG,Financial Services,XLF,2,gap + opciones,93.57,94.51,93.1,2.0,,,,,,1.99,0.354,https://www.tradingview.com/chart/?symbol=PFG
SYK,Healthcare,XLV,2,squeeze + gap,338.21,341.6,336.52,2.0,,,,,0.576,1.27,,https://www.tradingview.com/chart/?symbol=SYK
SYF,Financial Services,XLF,2,gap + opciones,71.82,72.54,71.46,2.0,,,,,,4.84,0.153,https://www.tradingview.com/chart/?symbol=SYF
STX,Technology,XLK,2,rs + gap,491.7,496.61,489.24,2.0,,1.108,1.021,16.21,,7.7,,https://www.tradingview.com/chart/?symbol=STX
TEL,Technology,XLK,2,squeeze + gap,223.13,225.37,222.02,2.0,,,,,0.516,4.62,,https://www.tradingview.com/chart/?symbol=TEL
TPR,Consumer Cyclical,XLY,2,gap + opciones,150.64,152.15,149.89,2.0,,,,,,4.91,0.11,https://www.tradingview.com/chart/?symbol=TPR
TFX,Healthcare,XLV,2,gap + opciones,118.36,119.55,117.77,2.0,,,,,,1.83,0.34,https://www.tradingview.com/chart/?symbol=TFX
TSCO,Consumer Cyclical,XLY,2,gap + opciones,45.22,45.67,44.99,2.0,,,,,,1.97,0.458,https://www.tradingview.com/chart/?symbol=TSCO
TSLA,Consumer Cyclical,XLY,2,gap + opciones,348.67,352.16,346.93,2.0,,,,,,4.95,0.918,https://www.tradingview.com/chart/?symbol=TSLA
TTWO,Communication Services,XLC,2,gap + opciones,202.63,204.66,201.62,2.0,,,,,,2.26,0.32,https://www.tradingview.com/chart/?symbol=TTWO
UBER,Technology,XLK,2,gap + opciones,73.4,74.13,73.03,2.0,,,,,,4.56,0.436,https://www.tradingview.com/chart/?symbol=UBER
VMC,Basic Materials,XLB,2,gap + opciones,290.72,293.63,289.27,2.0,,,,,,3.89,0.397,https://www.tradingview.com/chart/?symbol=VMC
VTRS,Healthcare,XLV,2,gap + opciones,13.59,13.72,13.52,2.0,,,,,,2.58,0.381,https://www.tradingview.com/chart/?symbol=VTRS
WAT,Healthcare,XLV,2,gap + opciones,316.85,320.02,315.27,2.0,,,,,,2.62,0.476,https://www.tradingview.com/chart/?symbol=WAT
WDC,Technology,XLK,2,rs + gap,335.35,338.7,333.67,2.0,,1.074,1.021,12.63,,7.22,,https://www.tradingview.com/chart/?symbol=WDC
ZBH,Healthcare,XLV,2,gap + opciones,92.16,93.08,91.7,2.0,,,,,,1.58,0.124,https://www.tradingview.com/chart/?symbol=ZBH
ZTS,Healthcare,XLV,2,squeeze + gap,119.18,120.37,118.58,2.0,,,,,0.541,1.7,,https://www.tradingview.com/chart/?symbol=ZTS
