Ticker,Sector,ETF_Ref,Score,Senales,Precio,Target_1pct,Stop,RR,Absorcion_Vol,RS_vs_ETF,RS_ETF_vs_SPY,Ret_5d_pct,Squeeze_Ratio,Gap_pct,PC_Ratio,TradingView
INCY,Healthcare,XLV,2,rs + opciones,99.96,100.96,99.47,2.0,,1.038,1.067,8.37,,,0.247,https://www.tradingview.com/chart/?symbol=INCY
IEX,Industrials,XLI,2,rs + opciones,218.64,220.82,217.54,2.0,,1.031,1.023,3.07,,,0.398,https://www.tradingview.com/chart/?symbol=IEX
KMX,Consumer Cyclical,XLY,2,rs + opciones,49.26,49.75,49.01,2.0,,1.14,1.006,12.13,,,0.444,https://www.tradingview.com/chart/?symbol=KMX
MAR,Consumer Cyclical,XLY,2,rs + opciones,392.29,396.21,390.33,2.0,,1.067,1.006,4.96,,,0.942,https://www.tradingview.com/chart/?symbol=MAR
MDT,Healthcare,XLV,2,rs + opciones,80.29,81.09,79.89,2.0,,1.043,1.067,8.87,,,0.296,https://www.tradingview.com/chart/?symbol=MDT
MPC,Energy,XLE,2,gap + opciones,264.82,267.47,263.5,2.0,,,,,,1.39,0.145,https://www.tradingview.com/chart/?symbol=MPC
NWL,Consumer Defensive,XLP,2,rs + opciones,4.12,4.17,4.1,2.0,,1.245,1.039,26.53,,,0.36,https://www.tradingview.com/chart/?symbol=NWL
PCAR,Industrials,XLI,2,rs + opciones,118.19,119.37,117.6,2.0,,1.047,1.023,4.69,,,0.169,https://www.tradingview.com/chart/?symbol=PCAR
PH,Industrials,XLI,2,rs + opciones,886.04,894.9,881.61,2.0,,1.06,1.023,5.95,,,0.297,https://www.tradingview.com/chart/?symbol=PH
PNR,Industrials,XLI,2,rs + opciones,73.84,74.58,73.47,2.0,,1.036,1.023,3.62,,,0.258,https://www.tradingview.com/chart/?symbol=PNR
SLB,Energy,XLE,2,gap + opciones,57.1,57.67,56.81,2.0,,,,,,1.29,0.223,https://www.tradingview.com/chart/?symbol=SLB
SWK,Industrials,XLI,2,squeeze + opciones,78.7,79.49,78.31,2.0,,,,,0.554,,0.486,https://www.tradingview.com/chart/?symbol=SWK
SWKS,Technology,XLK,2,gap + opciones,78.14,78.92,77.75,2.0,,,,,,2.41,0.055,https://www.tradingview.com/chart/?symbol=SWKS
ZS,Technology,XLK,2,squeeze + opciones,129.51,130.81,128.86,2.0,,,,,0.589,,0.422,https://www.tradingview.com/chart/?symbol=ZS
