Ticker,Sector,ETF_Ref,Score,Senales,Precio,Target_1pct,Stop,RR,Absorcion_Vol,RS_vs_ETF,RS_ETF_vs_SPY,Ret_5d_pct,Squeeze_Ratio,Gap_pct,PC_Ratio,TradingView
MPC,Energy,XLE,2,gap + opciones,266.97,269.64,265.64,2.0,,,,,,1.79,0.085,https://www.tradingview.com/chart/?symbol=MPC
MPWR,Technology,XLK,2,rs + gap,1520.21,1535.42,1512.61,2.0,,1.039,1.003,2.64,,3.42,,https://www.tradingview.com/chart/?symbol=MPWR
MU,Technology,XLK,2,rs + gap,917.37,926.54,912.78,2.0,,1.074,1.003,6.18,,1.4,,https://www.tradingview.com/chart/?symbol=MU
NKE,Consumer Cyclical,XLY,2,rs + gap,44.56,45.0,44.33,2.0,,1.048,1.004,3.66,,1.27,,https://www.tradingview.com/chart/?symbol=NKE
ON,Technology,XLK,2,gap + opciones,111.43,112.54,110.87,2.0,,,,,,3.17,0.172,https://www.tradingview.com/chart/?symbol=ON
ROST,Consumer Cyclical,XLY,2,rs + opciones,238.06,240.44,236.87,2.0,,1.046,1.004,3.54,,,0.187,https://www.tradingview.com/chart/?symbol=ROST
SBUX,Consumer Cyclical,XLY,2,rs + opciones,101.32,102.34,100.82,2.0,,1.075,1.004,6.33,,,0.06,https://www.tradingview.com/chart/?symbol=SBUX
SWK,Industrials,XLI,2,rs + gap,79.39,80.18,78.99,2.0,,1.035,1.002,2.24,,1.45,,https://www.tradingview.com/chart/?symbol=SWK
TGT,Consumer Defensive,XLP,2,rs + opciones,130.92,132.23,130.27,2.0,,1.042,1.04,6.81,,,0.183,https://www.tradingview.com/chart/?symbol=TGT
TSN,Consumer Defensive,XLP,2,squeeze + opciones,56.11,56.67,55.83,2.0,,,,,0.598,,0.212,https://www.tradingview.com/chart/?symbol=TSN
VLO,Energy,XLE,2,gap + opciones,260.6,263.21,259.3,2.0,,,,,,2.35,0.373,https://www.tradingview.com/chart/?symbol=VLO
WST,Healthcare,XLV,2,rs + opciones,326.54,329.81,324.91,2.0,,1.034,1.019,3.83,,,0.348,https://www.tradingview.com/chart/?symbol=WST
