Ticker,Sector,ETF_Ref,Score,Senales,Precio,Target_1pct,Stop,RR,Absorcion_Vol,RS_vs_ETF,RS_ETF_vs_SPY,Ret_5d_pct,Squeeze_Ratio,Gap_pct,PC_Ratio,TradingView
MDB,Technology,XLK,2,rs + gap,249.68,252.18,248.44,2.0,,1.043,1.029,10.5,,3.25,,https://www.tradingview.com/chart/?symbol=MDB
MSFT,Technology,XLK,2,rs + gap,414.75,418.9,412.68,2.0,,1.055,1.029,11.83,,2.13,,https://www.tradingview.com/chart/?symbol=MSFT
HII,Industrials,XLI,2,squeeze + opciones,397.79,401.77,395.8,2.0,,,,,0.563,,0.5,https://www.tradingview.com/chart/?symbol=HII
JBHT,Industrials,XLI,2,gap + opciones,239.67,242.07,238.47,2.0,,,,,,4.03,1.563,https://www.tradingview.com/chart/?symbol=JBHT
GEN,Technology,XLK,2,rs + opciones,19.67,19.86,19.57,2.0,,1.037,1.029,9.92,,,0.155,https://www.tradingview.com/chart/?symbol=GEN
NWL,Consumer Defensive,XLP,2,gap + opciones,4.24,4.29,4.22,2.0,,,,,,1.46,0.149,https://www.tradingview.com/chart/?symbol=NWL
NKE,Consumer Cyclical,XLY,2,rs + opciones,46.1,46.56,45.86,2.0,,1.042,1.008,8.15,,,0.325,https://www.tradingview.com/chart/?symbol=NKE
MTCH,Communication Services,XLC,2,rs + opciones,34.69,35.04,34.52,2.0,,1.054,1.009,9.45,,,0.01,https://www.tradingview.com/chart/?symbol=MTCH
OKE,Energy,XLE,2,squeeze + opciones,84.89,85.74,84.47,2.0,,,,,0.591,,0.373,https://www.tradingview.com/chart/?symbol=OKE
ON,Technology,XLK,2,rs + gap,79.19,79.98,78.79,2.0,,1.088,1.029,15.35,,2.67,,https://www.tradingview.com/chart/?symbol=ON
OXY,Energy,XLE,2,squeeze + opciones,56.69,57.26,56.41,2.0,,,,,0.582,,0.326,https://www.tradingview.com/chart/?symbol=OXY
PFE,Healthcare,XLV,2,squeeze + opciones,27.22,27.49,27.08,2.0,,,,,0.515,,0.282,https://www.tradingview.com/chart/?symbol=PFE
NXPI,Technology,XLK,2,squeeze + opciones,213.26,215.39,212.19,2.0,,,,,0.584,,0.442,https://www.tradingview.com/chart/?symbol=NXPI
PPG,Basic Materials,XLB,2,gap + opciones,113.51,114.65,112.94,2.0,,,,,,7.69,0.039,https://www.tradingview.com/chart/?symbol=PPG
PSX,Energy,XLE,2,squeeze + opciones,164.02,165.66,163.2,2.0,,,,,0.586,,0.413,https://www.tradingview.com/chart/?symbol=PSX
TEAM,Technology,XLK,2,rs + gap,67.55,68.23,67.21,2.0,,1.115,1.029,18.2,,5.73,,https://www.tradingview.com/chart/?symbol=TEAM
SYY,Consumer Defensive,XLP,2,squeeze + opciones,73.76,74.5,73.39,2.0,,,,,0.488,,0.245,https://www.tradingview.com/chart/?symbol=SYY
TPR,Consumer Cyclical,XLY,2,squeeze + opciones,151.77,153.29,151.01,2.0,,,,,0.592,,0.221,https://www.tradingview.com/chart/?symbol=TPR
UBER,Technology,XLK,2,rs + opciones,77.06,77.83,76.67,2.0,,1.032,1.029,9.33,,,0.241,https://www.tradingview.com/chart/?symbol=UBER
XOM,Energy,XLE,2,squeeze + opciones,151.29,152.81,150.54,2.0,,,,,0.578,,0.218,https://www.tradingview.com/chart/?symbol=XOM
ZS,Technology,XLK,2,rs + gap,133.77,135.11,133.1,2.0,,1.069,1.029,13.32,,3.02,,https://www.tradingview.com/chart/?symbol=ZS
